time,intensity,velocity,tweet_count,weather_status
26/10/2019 20:15,2222,59,68,
26/10/2019 20:20,2139,59,68,
26/10/2019 20:25,2082,60,68,
26/10/2019 20:30,2077,61,68,
26/10/2019 20:35,2087,62,69,
26/10/2019 20:40,2095,62,69,
26/10/2019 20:45,2107,63,69,
26/10/2019 20:50,2127,63,69,
26/10/2019 20:55,2144,64,68,
26/10/2019 21:00,2151,65,68,
27/10/2019 3:00,192,79,12,
27/10/2019 3:05,191,78,12,
27/10/2019 3:10,190,77,12,
27/10/2019 3:15,189,76,12,
27/10/2019 3:20,189,75,12,
27/10/2019 3:25,191,75,12,
27/10/2019 3:30,184,75,11,
27/10/2019 3:35,172,76,10,
27/10/2019 3:40,160,77,9,
27/10/2019 3:45,157,77,8,
27/10/2019 3:50,154,77,7,
27/10/2019 3:55,152,76,7,
27/10/2019 4:00,157,75,6,
27/10/2019 4:05,165,74,6,
27/10/2019 4:10,168,73,6,
27/10/2019 4:15,171,74,6,
27/10/2019 4:20,174,75,5,
27/10/2019 4:25,174,77,4,
27/10/2019 4:30,169,78,4,
27/10/2019 4:35,174,79,3,
27/10/2019 4:40,183,80,3,
27/10/2019 4:45,182,80,3,
27/10/2019 4:50,176,80,3,
27/10/2019 4:55,170,80,3,
27/10/2019 5:00,166,80,4,
27/10/2019 5:05,169,80,4,
27/10/2019 5:10,181,80,4,
27/10/2019 5:15,209,80,5,
27/10/2019 5:20,244,80,6,
27/10/2019 5:25,279,80,6,
27/10/2019 5:30,312,80,8,
27/10/2019 5:35,324,80,10,
27/10/2019 5:40,313,79,12,
27/10/2019 5:45,297,79,14,
27/10/2019 5:50,274,78,16,
27/10/2019 5:55,247,78,18,
27/10/2019 6:00,233,78,18,
27/10/2019 6:05,236,78,17,
27/10/2019 6:10,255,78,15,
27/10/2019 6:15,269,78,13,
27/10/2019 6:20,272,78,11,
27/10/2019 6:25,268,78,9,
27/10/2019 6:30,253,78,8,
27/10/2019 6:35,226,77,7,
27/10/2019 6:40,203,77,6,
27/10/2019 6:45,178,76,6,
27/10/2019 6:50,167,75,7,
27/10/2019 6:55,189,75,7,
27/10/2019 7:00,228,75,8,
27/10/2019 7:05,272,75,8,
27/10/2019 7:10,316,76,8,
27/10/2019 7:15,358,76,7,
27/10/2019 7:20,396,77,6,
27/10/2019 7:25,409,78,6,
27/10/2019 7:30,401,79,5,
27/10/2019 7:35,382,79,5,
27/10/2019 7:40,357,78,5,
27/10/2019 7:45,335,78,5,
27/10/2019 7:50,324,77,5,
27/10/2019 7:55,322,75,7,
27/10/2019 8:00,344,75,10,
27/10/2019 8:05,387,75,13,
27/10/2019 8:10,435,75,16,
27/10/2019 8:15,478,75,18,
27/10/2019 8:20,513,75,20,
27/10/2019 8:25,559,75,21,
27/10/2019 8:30,616,75,23,
27/10/2019 8:35,670,75,24,
27/10/2019 8:40,717,75,26,
27/10/2019 8:45,733,75,28,
27/10/2019 8:50,733,76,30,
27/10/2019 8:55,714,76,31,
27/10/2019 9:00,667,77,33,
27/10/2019 9:05,625,78,34,
27/10/2019 9:10,613,79,35,
27/10/2019 9:15,652,79,35,
27/10/2019 9:20,700,78,35,
27/10/2019 9:25,747,78,34,
27/10/2019 9:30,799,78,34,
27/10/2019 9:35,858,77,34,
27/10/2019 9:40,909,76,35,
27/10/2019 9:45,953,76,36,
27/10/2019 9:50,1001,75,39,
27/10/2019 9:55,1051,75,41,
27/10/2019 10:00,1103,75,43,
27/10/2019 10:05,1146,75,45,
27/10/2019 10:10,1187,75,46,
27/10/2019 10:15,1264,76,46,
27/10/2019 10:20,1359,75,46,
27/10/2019 10:25,1442,74,48,
27/10/2019 10:30,1523,72,51,
27/10/2019 10:35,1574,71,52,
27/10/2019 10:40,1596,70,54,
27/10/2019 10:45,1579,70,56,
27/10/2019 10:50,1576,70,56,
27/10/2019 10:55,1575,70,54,
27/10/2019 11:00,1602,70,52,
27/10/2019 11:05,1677,70,50,
27/10/2019 11:10,1750,69,48,
27/10/2019 11:15,1801,69,47,
27/10/2019 11:20,1830,69,47,
27/10/2019 11:25,1848,69,48,
27/10/2019 11:30,1826,68,49,
27/10/2019 11:35,1768,68,50,
27/10/2019 11:40,1755,67,52,
27/10/2019 11:45,1730,67,54,
27/10/2019 11:50,1702,67,56,
27/10/2019 11:55,1700,67,57,
27/10/2019 12:00,1722,68,58,
27/10/2019 12:05,1762,69,58,
27/10/2019 12:10,1801,69,58,
27/10/2019 12:15,1838,69,58,
27/10/2019 12:20,1893,69,59,
27/10/2019 12:25,1932,69,60,
27/10/2019 12:30,1935,69,61,
27/10/2019 12:35,1931,69,62,
27/10/2019 12:40,1937,68,63,
27/10/2019 12:45,1965,68,63,
27/10/2019 12:50,2078,67,64,
27/10/2019 12:55,2244,66,62,
27/10/2019 13:00,2385,65,60,
27/10/2019 13:05,2452,65,58,
27/10/2019 13:10,2529,65,58,
27/10/2019 13:15,2596,64,57,
27/10/2019 13:20,2522,65,57,
27/10/2019 13:25,2388,65,57,
27/10/2019 13:30,2255,65,57,
27/10/2019 13:35,2143,65,58,
27/10/2019 13:40,2063,66,58,
27/10/2019 13:45,2044,66,57,
27/10/2019 13:50,2064,65,56,
27/10/2019 13:55,2127,64,56,
27/10/2019 14:00,2211,62,55,
27/10/2019 14:05,2293,62,55,
27/10/2019 14:10,2337,62,56,
27/10/2019 14:15,2356,62,56,
27/10/2019 14:20,2374,63,57,
27/10/2019 14:25,2365,65,58,
27/10/2019 14:30,2287,67,59,
27/10/2019 14:35,2169,68,60,
27/10/2019 14:40,2037,69,60,
27/10/2019 14:45,1908,70,61,
27/10/2019 14:50,1770,71,62,
27/10/2019 14:55,1641,72,62,
27/10/2019 15:00,1565,73,62,
27/10/2019 15:05,1500,73,61,
27/10/2019 15:10,1441,74,60,
27/10/2019 15:15,1410,74,59,
27/10/2019 15:20,1379,74,58,
27/10/2019 15:25,1352,74,57,
27/10/2019 15:30,1326,74,56,
27/10/2019 15:35,1328,74,56,
27/10/2019 15:40,1335,74,57,
27/10/2019 15:45,1318,74,57,
27/10/2019 15:50,1282,74,57,
27/10/2019 15:55,1222,74,57,
27/10/2019 16:00,1156,74,58,
27/10/2019 16:05,1083,74,58,
27/10/2019 16:10,1005,75,58,
28/10/2019 1:10,122,89,31,
28/10/2019 1:15,126,86,31,
28/10/2019 1:20,130,83,32,
28/10/2019 1:25,134,80,32,
28/10/2019 1:30,141,77,33,
28/10/2019 1:35,160,75,34,
28/10/2019 1:40,168,74,34,
28/10/2019 1:45,166,74,35,
28/10/2019 1:50,170,74,34,
28/10/2019 1:55,185,73,33,
28/10/2019 2:00,190,73,31,
28/10/2019 2:05,183,74,29,
28/10/2019 2:10,177,74,27,
28/10/2019 2:15,179,76,24,
28/10/2019 2:20,182,77,22,
28/10/2019 2:25,185,78,20,
28/10/2019 2:30,188,78,19,
28/10/2019 2:35,197,79,17,
28/10/2019 2:40,208,79,15,
28/10/2019 2:45,215,78,13,
28/10/2019 2:50,214,78,12,
28/10/2019 2:55,200,77,12,
28/10/2019 3:00,181,77,12,
28/10/2019 3:05,166,77,12,
28/10/2019 3:10,149,77,12,
28/10/2019 3:15,130,76,13,
28/10/2019 3:20,122,77,12,
28/10/2019 3:25,127,77,11,
28/10/2019 3:30,139,77,10,
28/10/2019 3:35,146,77,8,
28/10/2019 3:40,148,77,7,
28/10/2019 3:45,150,76,6,
28/10/2019 3:50,149,76,5,
28/10/2019 3:55,147,75,5,
28/10/2019 4:00,148,75,5,
28/10/2019 4:05,147,74,5,
28/10/2019 4:10,142,74,5,
28/10/2019 4:15,139,75,5,
28/10/2019 4:20,135,76,4,
28/10/2019 4:25,125,77,4,
28/10/2019 4:30,110,77,4,
28/10/2019 4:35,100,78,3,
28/10/2019 4:40,100,78,3,
28/10/2019 4:45,98,78,3,
28/10/2019 4:50,96,77,3,
28/10/2019 4:55,105,77,3,
28/10/2019 5:00,127,78,3,
28/10/2019 5:05,147,78,3,
28/10/2019 5:10,162,77,4,
28/10/2019 5:15,181,77,4,
28/10/2019 5:20,208,78,5,
28/10/2019 5:25,233,79,6,
28/10/2019 5:30,251,80,8,
28/10/2019 5:35,273,82,10,
28/10/2019 5:40,303,83,13,
28/10/2019 5:45,324,84,15,
28/10/2019 5:50,334,84,16,
28/10/2019 5:55,343,83,17,
28/10/2019 6:00,368,81,18,
28/10/2019 6:05,415,80,17,
28/10/2019 6:10,490,79,16,
28/10/2019 6:15,591,78,16,
28/10/2019 6:20,708,77,15,
28/10/2019 6:25,829,76,16,
28/10/2019 6:30,967,76,17,
28/10/2019 6:35,1126,75,18,
28/10/2019 6:40,1298,74,19,
28/10/2019 6:45,1436,73,20,
28/10/2019 6:50,1523,72,22,
28/10/2019 6:55,1606,71,23,
28/10/2019 7:00,1658,70,25,
28/10/2019 7:05,1646,69,27,
28/10/2019 7:10,1587,69,28,
28/10/2019 7:15,1533,68,30,
28/10/2019 7:20,1495,68,31,
28/10/2019 7:25,1472,67,32,
28/10/2019 7:30,1461,67,33,
28/10/2019 7:35,1466,67,33,
28/10/2019 7:40,1478,67,33,
28/10/2019 7:45,1501,67,32,
28/10/2019 7:50,1536,67,33,
28/10/2019 7:55,1569,67,33,
28/10/2019 8:00,1560,68,33,
28/10/2019 8:05,1526,68,34,
28/10/2019 8:10,1507,67,36,
28/10/2019 8:15,1480,67,38,
28/10/2019 8:20,1436,66,39,
28/10/2019 8:25,1387,65,40,
28/10/2019 8:30,1374,65,42,
28/10/2019 8:35,1381,65,43,
28/10/2019 8:40,1378,65,45,
28/10/2019 8:45,1373,66,45,
28/10/2019 8:50,1407,67,46,
28/10/2019 8:55,1440,69,47,
28/10/2019 9:00,1476,69,48,
28/10/2019 9:05,1532,69,48,
28/10/2019 9:10,1574,69,49,
28/10/2019 9:15,1601,68,49,
28/10/2019 9:20,1642,67,49,
28/10/2019 9:25,1696,66,49,
28/10/2019 9:30,1742,66,49,
28/10/2019 9:35,1770,66,48,
28/10/2019 9:40,1780,66,48,
28/10/2019 9:45,1767,66,48,
28/10/2019 9:50,1743,66,48,
28/10/2019 9:55,1762,66,48,
28/10/2019 10:00,1773,66,47,
28/10/2019 10:05,1750,67,47,
28/10/2019 10:10,1726,67,47,
28/10/2019 10:15,1753,67,46,
28/10/2019 10:20,1791,68,46,
28/10/2019 10:25,1829,68,46,
28/10/2019 10:30,1869,68,47,
28/10/2019 10:35,1915,68,47,
28/10/2019 10:40,1942,68,48,
28/10/2019 10:45,1926,68,48,
28/10/2019 10:50,1890,67,48,
28/10/2019 10:55,1870,67,49,
28/10/2019 11:00,1859,66,51,
28/10/2019 11:05,1849,67,53,
28/10/2019 11:10,1901,67,54,
28/10/2019 11:15,1991,67,56,
28/10/2019 11:20,2065,66,57,
28/10/2019 11:25,2095,66,58,
28/10/2019 11:30,2104,66,57,
28/10/2019 11:35,2094,66,57,
28/10/2019 11:40,2077,65,57,
28/10/2019 11:45,2044,65,58,
28/10/2019 11:50,2012,65,60,
28/10/2019 11:55,2012,65,61,
28/10/2019 12:00,2026,65,63,
28/10/2019 12:05,2020,65,64,
28/10/2019 12:10,2016,65,64,
28/10/2019 12:15,2003,65,63,
28/10/2019 12:20,1959,65,61,
28/10/2019 12:25,1913,65,59,
28/10/2019 12:30,1885,65,58,
28/10/2019 12:35,1898,65,57,
28/10/2019 12:40,1947,64,57,
28/10/2019 12:45,2012,64,57,
28/10/2019 12:50,2091,63,57,
28/10/2019 12:55,2161,63,57,
28/10/2019 13:00,2193,63,56,
28/10/2019 13:05,2205,64,54,
28/10/2019 13:10,2216,64,53,
28/10/2019 13:15,2227,64,52,
28/10/2019 13:20,2231,63,52,
28/10/2019 13:25,2177,63,52,
28/10/2019 13:30,2143,63,52,
28/10/2019 13:35,2139,63,53,
28/10/2019 13:40,2134,63,53,
28/10/2019 13:45,2130,64,53,
28/10/2019 13:50,2159,65,54,
28/10/2019 13:55,2222,65,54,
28/10/2019 14:00,2265,65,55,
28/10/2019 14:05,2238,65,57,
28/10/2019 14:10,2222,65,57,
28/10/2019 14:15,2251,65,55,
28/10/2019 14:20,2275,64,54,
28/10/2019 14:25,2288,64,53,
28/10/2019 14:30,2274,65,52,
28/10/2019 14:35,2231,66,50,
28/10/2019 14:40,2201,66,51,
28/10/2019 14:45,2113,68,54,
28/10/2019 14:50,2006,69,57,
28/10/2019 14:55,1884,70,60,
28/10/2019 15:00,1754,72,63,
29/10/2019 8:40,1744,67,47,
29/10/2019 8:45,1711,68,48,
29/10/2019 8:50,1677,68,49,
29/10/2019 8:55,1649,68,50,
29/10/2019 9:00,1630,69,50,
29/10/2019 9:05,1635,68,50,
29/10/2019 9:10,1633,67,51,
29/10/2019 9:15,1661,67,52,
29/10/2019 9:20,1745,66,53,
29/10/2019 9:25,1844,66,54,
29/10/2019 9:30,1936,66,57,
29/10/2019 9:35,2013,66,60,
29/10/2019 9:40,2097,66,63,
29/10/2019 9:45,2172,66,63,
29/10/2019 9:50,2219,66,64,
29/10/2019 9:55,2193,66,66,
29/10/2019 10:00,2118,66,66,
29/10/2019 10:05,2067,66,65,
29/10/2019 10:10,2037,66,66,
29/10/2019 10:15,2002,66,67,
29/10/2019 10:20,2010,66,68,
29/10/2019 10:25,2070,66,68,
29/10/2019 10:30,2130,67,66,
29/10/2019 10:35,2130,68,64,
29/10/2019 10:40,2063,68,62,
29/10/2019 10:45,1964,69,60,
29/10/2019 10:50,1849,68,59,
29/10/2019 10:55,1728,69,58,
29/10/2019 11:00,1652,69,58,
29/10/2019 11:05,1635,68,59,
29/10/2019 11:10,1668,67,59,
29/10/2019 11:15,1725,67,58,
29/10/2019 11:20,1787,67,58,
29/10/2019 11:25,1840,66,57,
29/10/2019 11:30,1874,66,56,
29/10/2019 11:35,1889,66,55,
29/10/2019 11:40,1904,66,55,
29/10/2019 11:45,1915,66,56,
29/10/2019 11:50,1940,66,57,
29/10/2019 11:55,1956,66,61,
29/10/2019 12:00,1969,66,64,
29/10/2019 12:05,1995,66,66,
29/10/2019 12:10,2004,66,68,
29/10/2019 12:15,1993,65,70,
29/10/2019 12:20,1955,65,72,
29/10/2019 12:25,1907,66,72,
29/10/2019 12:30,1891,66,71,
29/10/2019 12:35,1888,66,70,
29/10/2019 12:40,1890,67,67,
29/10/2019 12:45,1889,67,63,
29/10/2019 12:50,1878,67,59,
29/10/2019 12:55,1865,68,56,
29/10/2019 13:00,1849,68,53,
29/10/2019 13:05,1851,68,52,
29/10/2019 13:10,1896,69,52,
29/10/2019 13:15,1953,69,53,
29/10/2019 13:20,2014,68,55,
29/10/2019 13:25,2066,68,58,
29/10/2019 13:30,2104,67,60,
29/10/2019 13:35,2114,66,63,
29/10/2019 13:40,2094,65,66,
29/10/2019 13:45,2087,65,66,
29/10/2019 13:50,2096,64,64,
29/10/2019 13:55,2108,63,60,
29/10/2019 14:00,2121,62,56,
29/10/2019 14:05,2105,60,52,
29/10/2019 14:10,2083,57,48,
29/10/2019 14:15,2061,54,43,
29/10/2019 14:20,2040,52,39,
29/10/2019 19:45,1419,44,52,
29/10/2019 19:50,1497,47,54,
29/10/2019 19:55,1568,51,56,
29/10/2019 20:00,1638,54,58,
29/10/2019 20:05,1707,57,59,
29/10/2019 20:10,1781,60,60,
29/10/2019 20:15,1860,61,61,
29/10/2019 20:20,1917,62,62,
29/10/2019 20:25,1973,63,65,
29/10/2019 20:30,2043,64,67,
29/10/2019 20:35,2083,64,67,
29/10/2019 20:40,2062,64,66,
29/10/2019 20:45,2012,65,66,
29/10/2019 20:50,1969,65,65,
29/10/2019 20:55,1948,66,66,
29/10/2019 21:00,1946,66,67,
29/10/2019 21:05,1949,66,69,
29/10/2019 21:10,1922,66,70,
29/10/2019 21:15,1863,67,71,
29/10/2019 21:20,1793,67,71,
29/10/2019 21:25,1704,68,71,
29/10/2019 21:30,1576,69,70,
29/10/2019 21:35,1454,70,69,
29/10/2019 21:40,1394,71,69,
29/10/2019 21:45,1380,71,68,
29/10/2019 21:50,1402,71,69,
29/10/2019 21:55,1433,71,69,
29/10/2019 22:00,1471,71,69,
29/10/2019 22:05,1512,70,69,
30/10/2019 3:55,217,72,6,
30/10/2019 4:00,218,74,5,
30/10/2019 4:05,215,75,5,
30/10/2019 4:10,210,77,5,
30/10/2019 4:15,202,78,4,
30/10/2019 4:20,187,79,4,
30/10/2019 4:25,177,81,4,
30/10/2019 4:30,163,82,4,
30/10/2019 4:35,152,83,4,
30/10/2019 4:40,157,82,3,
30/10/2019 4:45,164,80,3,
30/10/2019 4:50,166,79,3,
30/10/2019 4:55,181,78,3,
30/10/2019 5:00,219,78,3,
30/10/2019 5:05,250,79,3,
30/10/2019 5:10,264,80,3,
30/10/2019 5:15,271,80,4,
30/10/2019 5:20,277,81,5,
30/10/2019 5:25,271,80,6,
30/10/2019 5:30,258,80,8,
30/10/2019 5:35,276,80,10,
30/10/2019 5:40,324,80,13,
30/10/2019 5:45,368,80,15,
30/10/2019 5:50,401,81,16,
30/10/2019 5:55,445,80,17,
30/10/2019 6:00,507,80,18,
30/10/2019 6:05,579,79,17,
30/10/2019 6:10,640,78,16,
30/10/2019 6:15,720,78,15,
30/10/2019 6:20,835,77,15,
30/10/2019 6:25,969,77,16,
30/10/2019 6:30,1114,77,17,
30/10/2019 6:35,1268,76,17,
30/10/2019 6:40,1417,76,19,
30/10/2019 6:45,1572,75,21,
30/10/2019 6:50,1674,74,22,
30/10/2019 6:55,1737,73,24,
30/10/2019 7:00,1787,72,26,
30/10/2019 7:05,1805,71,28,
30/10/2019 7:10,1774,69,30,
30/10/2019 7:15,1714,68,31,
30/10/2019 7:20,1659,68,32,
30/10/2019 7:25,1622,68,32,
30/10/2019 7:30,1574,68,32,
30/10/2019 7:35,1525,69,32,
30/10/2019 7:40,1533,70,32,
30/10/2019 7:45,1544,71,32,
30/10/2019 7:50,1520,71,33,
30/10/2019 7:55,1477,70,35,
30/10/2019 8:00,1441,69,37,
30/10/2019 8:05,1414,68,38,
30/10/2019 8:10,1404,66,39,
30/10/2019 8:15,1412,66,40,
30/10/2019 8:20,1439,65,40,
30/10/2019 8:25,1467,65,40,
30/10/2019 8:30,1503,66,40,
30/10/2019 8:35,1532,66,40,
30/10/2019 8:40,1560,66,41,
30/10/2019 8:45,1598,66,41,
30/10/2019 8:50,1649,66,41,
30/10/2019 8:55,1697,66,41,
30/10/2019 9:00,1748,66,42,
30/10/2019 9:05,1822,66,43,
30/10/2019 9:10,1924,67,45,
30/10/2019 9:15,2035,67,48,
30/10/2019 9:20,2117,66,49,
30/10/2019 9:25,2177,66,52,
30/10/2019 9:30,2225,66,53,
30/10/2019 9:35,2248,65,54,
30/10/2019 9:40,2222,65,53,
30/10/2019 9:45,2175,66,50,
30/10/2019 9:50,2139,66,48,
30/10/2019 9:55,2096,66,47,
30/10/2019 10:00,2032,67,46,
30/10/2019 10:05,1974,68,45,
30/10/2019 10:10,1929,67,44,
30/10/2019 10:15,1905,67,43,
30/10/2019 10:20,1875,66,44,
30/10/2019 10:25,1857,66,45,
30/10/2019 10:30,1848,66,45,
30/10/2019 10:35,1816,66,45,
30/10/2019 10:40,1752,66,47,
30/10/2019 10:45,1688,67,48,
30/10/2019 10:50,1622,67,49,
30/10/2019 10:55,1553,67,50,
30/10/2019 12:00,2035,63,65,
30/10/2019 12:05,2088,63,63,
30/10/2019 12:10,2140,62,61,
30/10/2019 12:15,2192,62,59,
30/10/2019 12:20,2234,61,57,
30/10/2019 12:25,2223,61,55,
30/10/2019 12:30,2236,60,55,
30/10/2019 12:35,2277,60,55,
30/10/2019 12:40,2300,59,56,
30/10/2019 12:45,2308,59,56,
30/10/2019 12:50,2328,59,56,
30/10/2019 12:55,2371,58,57,
30/10/2019 13:00,2371,59,58,
30/10/2019 13:05,2339,59,58,
30/10/2019 13:10,2299,60,57,
30/10/2019 13:15,2273,61,56,
30/10/2019 13:20,2241,63,55,
30/10/2019 13:25,2223,65,55,
30/10/2019 13:30,2229,66,55,
30/10/2019 13:35,2253,67,55,
30/10/2019 13:40,2271,67,56,
30/10/2019 13:45,2275,67,57,
30/10/2019 13:50,2245,66,57,
30/10/2019 13:55,2205,66,58,
30/10/2019 14:00,2148,66,59,
30/10/2019 14:05,2077,66,60,
30/10/2019 14:10,2025,66,61,
30/10/2019 14:15,1999,66,62,
30/10/2019 14:20,1988,66,63,
30/10/2019 14:25,1989,66,63,
30/10/2019 14:30,2009,65,64,
30/10/2019 14:35,2035,66,64,
30/10/2019 14:40,2033,66,63,
30/10/2019 14:45,2011,66,62,
30/10/2019 14:50,2018,66,62,
30/10/2019 14:55,2052,66,61,
30/10/2019 15:00,2070,66,61,
30/10/2019 15:05,2091,65,61,
30/10/2019 15:10,2128,65,61,
30/10/2019 15:15,2162,65,61,
30/10/2019 15:20,2167,66,62,
30/10/2019 15:25,2154,66,62,
30/10/2019 15:30,2158,66,60,
30/10/2019 15:35,2163,66,59,
30/10/2019 15:40,2171,66,58,
30/10/2019 15:45,2182,65,56,
31/10/2019 1:55,136,83,26,
31/10/2019 2:00,144,82,24,
31/10/2019 2:05,152,81,22,
31/10/2019 2:10,161,80,20,
31/10/2019 2:15,172,79,18,
31/10/2019 2:20,186,78,17,
31/10/2019 2:25,196,77,15,
31/10/2019 2:30,202,76,14,
31/10/2019 2:35,205,75,14,
31/10/2019 2:40,203,75,13,
31/10/2019 2:45,192,74,12,
31/10/2019 2:50,183,74,11,
31/10/2019 2:55,172,74,11,
31/10/2019 3:00,161,75,11,
31/10/2019 3:05,154,75,12,
31/10/2019 3:10,150,74,12,
31/10/2019 3:15,143,75,12,
31/10/2019 3:20,137,76,12,
31/10/2019 3:25,138,76,11,
31/10/2019 3:30,139,76,11,
31/10/2019 3:35,134,77,10,
31/10/2019 3:40,128,78,10,
31/10/2019 3:45,126,80,10,
31/10/2019 3:50,126,80,10,
31/10/2019 3:55,125,80,9,
31/10/2019 4:00,127,79,9,
31/10/2019 4:05,130,79,8,
31/10/2019 4:10,133,78,7,
31/10/2019 4:15,137,78,6,
31/10/2019 4:20,149,78,5,
31/10/2019 4:25,155,77,5,
31/10/2019 4:30,153,78,4,
31/10/2019 4:35,154,79,4,
31/10/2019 4:40,155,81,3,
31/10/2019 4:45,149,83,3,
31/10/2019 4:50,137,83,3,
31/10/2019 4:55,130,84,3,
31/10/2019 5:00,136,82,3,
31/10/2019 5:05,154,79,3,
31/10/2019 5:10,167,76,3,
31/10/2019 5:15,174,75,4,
31/10/2019 5:20,180,76,5,
31/10/2019 5:25,187,77,7,
31/10/2019 5:30,193,80,8,
31/10/2019 5:35,205,82,10,
31/10/2019 5:40,235,83,12,
31/10/2019 5:45,281,83,14,
31/10/2019 5:50,341,82,15,
31/10/2019 5:55,412,81,17,
31/10/2019 6:00,488,80,18,
31/10/2019 6:05,582,80,18,
31/10/2019 6:10,690,78,17,
31/10/2019 6:15,797,77,17,
31/10/2019 6:20,904,75,16,
31/10/2019 6:25,1011,74,15,
31/10/2019 6:35,1119,78,16,
31/10/2019 6:40,1210,76,18,
31/10/2019 6:45,1295,75,20,
31/10/2019 6:50,1376,74,22,
31/10/2019 6:55,1463,73,23,
31/10/2019 7:00,1567,72,25,
31/10/2019 7:05,1646,71,25,
31/10/2019 7:10,1688,70,26,
31/10/2019 7:15,1714,69,26,
31/10/2019 7:20,1733,68,27,
31/10/2019 7:25,1704,67,29,
31/10/2019 7:30,1632,66,31,
31/10/2019 7:35,1578,66,33,
31/10/2019 7:40,1567,66,34,
31/10/2019 7:45,1568,67,35,
31/10/2019 7:50,1584,68,36,
31/10/2019 7:55,1608,69,38,
31/10/2019 8:00,1636,69,39,
31/10/2019 8:05,1671,68,42,
31/10/2019 8:10,1718,68,44,
31/10/2019 8:15,1762,68,46,
31/10/2019 8:20,1808,67,47,
31/10/2019 8:25,1873,67,47,
31/10/2019 8:30,1943,67,48,
31/10/2019 8:35,1974,68,49,
31/10/2019 8:40,1979,69,48,
31/10/2019 8:45,1990,69,47,
31/10/2019 8:50,2005,69,47,
31/10/2019 8:55,2028,70,45,
31/10/2019 9:00,2058,70,43,
31/10/2019 9:05,2086,70,42,
31/10/2019 9:10,2104,70,42,
31/10/2019 9:15,2128,70,43,
31/10/2019 9:20,2144,70,43,
31/10/2019 9:25,2135,69,43,
31/10/2019 9:30,2096,69,43,
31/10/2019 9:35,2074,68,44,
31/10/2019 9:40,2057,67,44,
31/10/2019 9:45,2053,67,44,
31/10/2019 9:50,2079,67,45,
31/10/2019 9:55,2127,67,45,
31/10/2019 10:00,2163,67,46,
31/10/2019 10:05,2188,67,45,
31/10/2019 10:10,2204,67,46,
31/10/2019 10:15,2201,67,47,
31/10/2019 10:20,2162,66,48,
31/10/2019 10:25,2144,66,48,
31/10/2019 10:30,2147,65,49,
31/10/2019 10:35,2145,65,49,
31/10/2019 10:40,2124,65,49,
31/10/2019 10:45,2112,65,48,
31/10/2019 10:50,2116,65,47,
31/10/2019 10:55,2111,66,48,
31/10/2019 11:00,2100,67,48,
31/10/2019 11:05,2104,67,49,
31/10/2019 11:10,2139,67,50,
31/10/2019 11:15,2170,67,51,
31/10/2019 11:20,2159,66,52,
31/10/2019 11:25,2127,66,53,
31/10/2019 11:30,2086,65,53,
31/10/2019 11:35,2043,65,54,
31/10/2019 11:40,2005,65,54,
31/10/2019 11:45,1994,65,55,
31/10/2019 11:50,2015,65,57,
31/10/2019 11:55,2044,64,58,
31/10/2019 12:00,2050,65,59,
31/10/2019 12:05,2038,65,58,
31/10/2019 12:10,2017,65,58,
31/10/2019 12:15,2004,65,57,
31/10/2019 12:20,1992,65,55,
31/10/2019 12:25,1987,65,54,
31/10/2019 12:30,1978,65,54,
31/10/2019 12:35,1965,65,54,
31/10/2019 12:40,1971,65,54,
31/10/2019 12:45,1979,65,55,
31/10/2019 12:50,1952,65,56,
31/10/2019 12:55,1909,65,56,
31/10/2019 13:00,1892,65,56,
31/10/2019 13:05,1921,65,56,
31/10/2019 13:10,1947,65,57,
31/10/2019 13:15,1960,66,57,
31/10/2019 13:20,2002,65,58,
31/10/2019 13:25,2083,65,59,
31/10/2019 13:30,2140,64,60,
31/10/2019 13:35,2169,64,60,
31/10/2019 13:40,2175,64,59,
31/10/2019 13:45,2177,64,58,
31/10/2019 13:50,2180,64,57,
31/10/2019 13:55,2186,65,57,
31/10/2019 14:00,2208,65,57,
31/10/2019 14:05,2232,65,57,
31/10/2019 14:10,2213,65,58,
31/10/2019 14:15,2166,65,58,
31/10/2019 14:20,2117,66,57,
31/10/2019 14:25,2065,66,57,
31/10/2019 14:30,2017,66,58,
31/10/2019 14:35,1969,67,59,
31/10/2019 14:40,1944,67,60,
31/10/2019 14:45,1907,68,60,
31/10/2019 14:50,1821,68,61,
31/10/2019 14:55,1721,69,60,
31/10/2019 15:00,1645,70,60,
31/10/2019 15:05,1578,70,60,
31/10/2019 15:10,1517,70,59,
31/10/2019 15:15,1472,71,58,
31/10/2019 15:20,1479,70,58,
31/10/2019 15:25,1522,70,58,
31/10/2019 15:30,1569,70,59,
31/10/2019 15:35,1597,70,59,
31/10/2019 15:40,1638,70,60,
31/10/2019 15:45,1692,70,60,
31/10/2019 15:50,1738,69,61,
31/10/2019 15:55,1743,68,61,
31/10/2019 16:00,1707,68,60,
31/10/2019 16:05,1686,68,59,
31/10/2019 16:10,1692,68,59,
31/10/2019 16:15,1720,67,58,
31/10/2019 16:20,1774,67,57,
31/10/2019 16:25,1875,66,56,
31/10/2019 16:30,2001,65,55,
31/10/2019 16:35,2122,65,53,
31/10/2019 16:40,2221,64,52,
31/10/2019 16:45,2311,63,51,
31/10/2019 16:50,2364,62,50,
31/10/2019 16:55,2373,61,51,
31/10/2019 17:00,2367,59,53,
31/10/2019 17:05,2367,58,55,
